iter	RMSE
1502	0.03039111635
1503	0.03036018957
1504	0.03033020037
1505	0.03029345093
1506	0.03026263115
1507	0.03023316194
1508	0.03021022096
1509	0.03020285123
1510	0.03017492758
1511	0.03016746955
1512	0.03016603508
1513	0.03012165261
1514	0.030105471
1515	0.03009015043
1516	0.03007278156
1517	0.03007136497
1518	0.03005225998
1519	0.03003900535
1520	0.03002734603
1521	0.03000209716
1522	0.03000041837
1523	0.0299745324
1524	0.02994371759
1525	0.0299232977
1526	0.02988243724
1527	0.02986385652
1528	0.02984140619
1529	0.02979550028
1530	0.02977157211
1531	0.02974230943
1532	0.02969914728
1533	0.02967989494
1534	0.02966124944
1535	0.02964414048
1536	0.02964274462
1537	0.02962147808
1538	0.02959800431
1539	0.02959445782
1540	0.02957664659
1541	0.02954856434
1542	0.02949690067
1543	0.02948114094
1544	0.02945959936
1545	0.02942404461
1546	0.02940102817
1547	0.02938188517
1548	0.0293599567
1549	0.02934876867
1550	0.02932645335
1551	0.02929999124
1552	0.02929789088
1553	0.02927929595
1554	0.02924302546
1555	0.02922801264
1556	0.0292270618
1557	0.02919712806
1558	0.02915271196
1559	0.02913357703
1560	0.02910416876
1561	0.02907431328
1562	0.02904999109
1563	0.02903174078
1564	0.02901838637
1565	0.02901727659
1566	0.02901581282
1567	0.02899454629
1568	0.02897050492
1569	0.02894575473
1570	0.02892093159
1571	0.02891051824
1572	0.0288895515
1573	0.02886576636
1574	0.02884654341
1575	0.02880801903
1576	0.02880463627
1577	0.02878988984
1578	0.02877094215
1579	0.02873734295
1580	0.02870375609
1581	0.02868928134
1582	0.02867591887
1583	0.02865666348
1584	0.02863861173
1585	0.02862757048
1586	0.02858863087
1587	0.02855419072
1588	0.02854008503
1589	0.02850330773
1590	0.02847784089
1591	0.02844841603
1592	0.02840901526
1593	0.02838911637
1594	0.02838819272
1595	0.02835968648
1596	0.02833524111
1597	0.02830926772
1598	0.02826879605
1599	0.02824187284
1600	0.02822487426
1601	0.02822227099
1602	0.02822121391
1603	0.02819855891
1604	0.0281673118
1605	0.0281510506
1606	0.02812475072
1607	0.02809199066
1608	0.02805984647
1609	0.02805894947
1610	0.02805789695
1611	0.02804883622
1612	0.02802497757
1613	0.02802421207
1614	0.02800770222
1615	0.02800644429
1616	0.0279829635
1617	0.02795084332
1618	0.0279431843
1619	0.02794233868
1620	0.02790659227
1621	0.02790549008
1622	0.02788920555
1623	0.02785917011
1624	0.02785822215
1625	0.02783097765
1626	0.02781557932
1627	0.02778447722
1628	0.02777565332
1629	0.02776169861
1630	0.02771937782
1631	0.02770377292
1632	0.02765515229
1633	0.02763720801
1634	0.02761361946
1635	0.02758387992
1636	0.02756969374
1637	0.02753789909
1638	0.0275310155
1639	0.02750673785
1640	0.02750573932
1641	0.02750098831
1642	0.02749896134
1643	0.02746820507
1644	0.02742409871
1645	0.0274050484
1646	0.0274042048
1647	0.0273833387
1648	0.02736382624
1649	0.02735723663
1650	0.02733560764
1651	0.0273103391
1652	0.02729389012
1653	0.02727272812
1654	0.02725785442
1655	0.02722663366
1656	0.02722580654
1657	0.02720319458
1658	0.02716914163
1659	0.02716750497
1660	0.02714734736
1661	0.02714199127
1662	0.02711178695
1663	0.02707071477
1664	0.02704600372
1665	0.02703256912
1666	0.02700890938
1667	0.02697571244
1668	0.02694970684
1669	0.0269368713
1670	0.02691281431
1671	0.0268912148
1672	0.02687690384
1673	0.02684759793
1674	0.02680421364
1675	0.02679047175
1676	0.02677790607
1677	0.02676399427
1678	0.02673232367
1679	0.02670507981
1680	0.02668798715
1681	0.02667567067
1682	0.02665044557
1683	0.02664666372
1684	0.0266232221
1685	0.0266019828
1686	0.02656845463
1687	0.02656744855
1688	0.02654902058
1689	0.02653602621
1690	0.02652115535
1691	0.02651491869
1692	0.02648572622
1693	0.02646378123
1694	0.02645142731
1695	0.02643683221
1696	0.02641636896
1697	0.02641468075
1698	0.02638112461
1699	0.0263777062
1700	0.02636978722
1701	0.02636212368
1702	0.02634575908
1703	0.02632082962
1704	0.02629645864
1705	0.02627391411
1706	0.02625360568
1707	0.02622456336
1708	0.02619826039
1709	0.0261975982
1710	0.02616818639
1711	0.02616460861
1712	0.02612863687
1713	0.02611692062
1714	0.02609464738
1715	0.02606986714
1716	0.02604815138
1717	0.02604638398
1718	0.02604498994
1719	0.02603533177
1720	0.02600075635
1721	0.02600007163
1722	0.02597645723
1723	0.02594037103
1724	0.02593694225
1725	0.02592154252
1726	0.02589743534
1727	0.02588175394
1728	0.02586207157
1729	0.02583397555
1730	0.02579782612
1731	0.02578142745
1732	0.02576678489
1733	0.02575888908
1734	0.02574853268
1735	0.02573582716
1736	0.02571169794
1737	0.02569095557
1738	0.02566195721
1739	0.02563901564
1740	0.02560832622
1741	0.02559482147
1742	0.02558141832
1743	0.02555369523
1744	0.02553432119
1745	0.02551558432
1746	0.02549179057
1747	0.02547385854
1748	0.02547289993
1749	0.02545948391
1750	0.02542582778
1751	0.02539573432
1752	0.02538574238
1753	0.02538456856
1754	0.0253825507
1755	0.02537236355
1756	0.02535420386
1757	0.02534743305
1758	0.02534464254
1759	0.02533046649
1760	0.02531944231
1761	0.02530371895
1762	0.02530296959
1763	0.02528232809
1764	0.02526146715
1765	0.02523366512
1766	0.02520086412
1767	0.02520012981
1768	0.02517033758
1769	0.02515262751
1770	0.02512242545
1771	0.02509893908
1772	0.02508163242
1773	0.02505408223
1774	0.02504096909
1775	0.02502744927
1776	0.02500035231
1777	0.02498378576
1778	0.02496028761
1779	0.02493925539
1780	0.02492764126
1781	0.02491114354
1782	0.02490078883
1783	0.02487460544
1784	0.02484097124
1785	0.0248226278
1786	0.02479436688
1787	0.02477746004
1788	0.02475103822
1789	0.02472402968
1790	0.024696867
1791	0.02467837825
1792	0.02465536702
1793	0.02465319083
1794	0.0246326556
1795	0.0246280812
1796	0.02462127703
1797	0.02460090765
1798	0.02458145736
1799	0.0245622072
1800	0.02454925762
1801	0.0245318466
1802	0.02451339563
1803	0.0244815081
1804	0.02445119296
1805	0.0244504735
1806	0.02442655805
1807	0.02441817923
1808	0.02440362242
1809	0.02438433905
1810	0.02435981749
1811	0.02433489257
1812	0.02430126168
1813	0.02429955543
1814	0.02428266254
1815	0.02426814685
1816	0.02426193496
1817	0.02423103461
1818	0.02420512127
1819	0.0241992339
1820	0.02417459939
1821	0.02414936355
1822	0.02413897596
1823	0.02412989141
1824	0.02411864727
1825	0.02410459969
1826	0.02410292748
1827	0.02407427659
1828	0.02406466704
1829	0.02403584049
1830	0.02401792924
1831	0.02401375153
1832	0.02399002454
1833	0.02397019448
1834	0.02396343469
1835	0.02394247227
1836	0.02391423489
1837	0.02389601637
1838	0.02389186348
1839	0.02388002876
1840	0.0238745528
1841	0.02385333828
1842	0.02383812022
1843	0.02382920679
1844	0.023828282
1845	0.02381419024
1846	0.02378515431
1847	0.02376371096
1848	0.02375862419
1849	0.02374172753
1850	0.0237144476
1851	0.02369707071
1852	0.02367275966
1853	0.02364665421
1854	0.0236350147
1855	0.0236133276
1856	0.02359158225
1857	0.02357429376
1858	0.02354930091
1859	0.02353791874
1860	0.02352927566
1861	0.02352494618
1862	0.02349275416
1863	0.02347348079
1864	0.02345989289
1865	0.02344914123
1866	0.02342416443
1867	0.02342324344
1868	0.02341621589
1869	0.02340577035
1870	0.02338608622
1871	0.02337180046
1872	0.02336319484
1873	0.02334809731
1874	0.02332832151
1875	0.02330041526
1876	0.02328555269
1877	0.02325547462
1878	0.02323131232
1879	0.02321519685
1880	0.02319458743
1881	0.02317911843
1882	0.02317554905
1883	0.02315914382
1884	0.02315112361
1885	0.02313128956
1886	0.02311862326
1887	0.0231071143
1888	0.02308453481
1889	0.02308192935
1890	0.02306917769
1891	0.02305670338
1892	0.02305011523
1893	0.02304844193
1894	0.02302758747
1895	0.02302197276
1896	0.0230018978
1897	0.02299171718
1898	0.02296868353
1899	0.02296419868
1900	0.02294822847
1901	0.02293270489
1902	0.02291716556
1903	0.02290083661
1904	0.02288875558
1905	0.02285047843
1906	0.02283204622
1907	0.02282894209
1908	0.02281712998
1909	0.02279473805
1910	0.0227795991
1911	0.02277100542
1912	0.02276960292
1913	0.02274661528
1914	0.02272288754
1915	0.02269343134
1916	0.02267924774
1917	0.02265858242
1918	0.02264570132
1919	0.02262916386
1920	0.02261423036
1921	0.02259665527
1922	0.02259430317
1923	0.02258149715
1924	0.02254572833
1925	0.02254474381
1926	0.02252761634
1927	0.02251689227
1928	0.02249711266
1929	0.02248502218
1930	0.02245769829
1931	0.02243717193
1932	0.0224285776
1933	0.0224164198
1934	0.02241564249
1935	0.02240655948
1936	0.02238316044
1937	0.02237075088
1938	0.02234278394
1939	0.02232553271
1940	0.02230060378
1941	0.02228638045
1942	0.02228439962
1943	0.02228359132
1944	0.02227450242
1945	0.02226557095
1946	0.02226077042
1947	0.02224773865
1948	0.02221992544
1949	0.02220945108
1950	0.02219553424
1951	0.02217307251
1952	0.02215622603
1953	0.02214104343
1954	0.02211857485
1955	0.02210930392
1956	0.02209883409
1957	0.0220860347
1958	0.02206833648
1959	0.02205237862
1960	0.02204931894
1961	0.02203075853
1962	0.02200778153
1963	0.02198934857
1964	0.02196819803
1965	0.02195864511
1966	0.02194153487
1967	0.02192914429
1968	0.02190907735
1969	0.02188391722
1970	0.02185959854
1971	0.02185792553
1972	0.02185614374
1973	0.02185566123
1974	0.02183718169
1975	0.02183141066
1976	0.02181089365
1977	0.02181027786
1978	0.02178693088
1979	0.02176074943
1980	0.021732946
1981	0.02171980542
1982	0.02170854528
1983	0.02168372072
1984	0.02166148726
1985	0.02164957014
1986	0.02161900526
1987	0.02159762086
1988	0.02157220641
1989	0.02157128759
1990	0.02154121072
1991	0.02152632249
1992	0.02151668062
1993	0.02149517972
1994	0.02148282272
1995	0.02145212838
1996	0.02142998167
1997	0.02140868982
1998	0.0214003441
1999	0.02139552227
2000	0.02138426977
2001	0.02136646331
2002	0.02136195322
2003	0.02134903473
2004	0.02132892376
2005	0.02130763105
2006	0.02128693063
2007	0.02127036682
2008	0.02126165792
2009	0.02126105829
2010	0.0212486186
2011	0.02122815613
2012	0.021219434
2013	0.02121294099
2014	0.0211948331
2015	0.02117473748
2016	0.02116733737
2017	0.02115687576
2018	0.0211497111
2019	0.02114148773
2020	0.0211223545
2021	0.02110654796
2022	0.02109423912
2023	0.02108594938
2024	0.02107464379
2025	0.02107385968
2026	0.02106410154
2027	0.02104773287
2028	0.02102355606
2029	0.02101329236
2030	0.02099735013
2031	0.02097621773
2032	0.02094690773
2033	0.02092689897
2034	0.02091679605
2035	0.02088646666
2036	0.0208789433
2037	0.02086890997
2038	0.02084383278
2039	0.0208229628
2040	0.02082213733
2041	0.02080281661
2042	0.02078712086
2043	0.02077218746
2044	0.02076699217
2045	0.02074353532
2046	0.02074224365
2047	0.02072398815
2048	0.02071732054
2049	0.02070288339
2050	0.02069800929
2051	0.02069313184
2052	0.0206755833
2053	0.0206552145
2054	0.02063277552
2055	0.0206214021
2056	0.02062085997
2057	0.02060774814
2058	0.02059764731
2059	0.02058871907
2060	0.02056267781
2061	0.02055360764
2062	0.02054628301
2063	0.02052790534
2064	0.02050746143
2065	0.02049182479
2066	0.02047954499
2067	0.02046133154
2068	0.02045715335
2069	0.02043272565
2070	0.02043214578
2071	0.02042850351
2072	0.02042456178
2073	0.02040830357
2074	0.0203924487
2075	0.02037663411
2076	0.02037220216
2077	0.02035885333
2078	0.02035474892
2079	0.02035403497
2080	0.02033907016
2081	0.0203219117
2082	0.0203206733
2083	0.02030588876
2084	0.02028778698
2085	0.02027820194
2086	0.02025811962
2087	0.02024311921
2088	0.0202309802
2089	0.02020652998
2090	0.02020434635
2091	0.02019565415
2092	0.02017355223
2093	0.02016331187
2094	0.02016175799
2095	0.02016050347
2096	0.02014543584
2097	0.02013466595
2098	0.02012472187
2099	0.0201024376
2100	0.0201015933
2101	0.02008242802
2102	0.02005929597
2103	0.02004974978
2104	0.02003133711
2105	0.02001864721
2106	0.02000695879
2107	0.01998513711
2108	0.01997184773
2109	0.01995972797
2110	0.01994194577
2111	0.01991711415
2112	0.01990407258
2113	0.01989178118
2114	0.01988987916
2115	0.01986504886
2116	0.01984947199
2117	0.01984734877
2118	0.01982931875
2119	0.01982575773
2120	0.0198093348
2121	0.01979599877
2122	0.01978546601
2123	0.01978289686
2124	0.01977235044
2125	0.01975909124
2126	0.01974974542
2127	0.01974179436
2128	0.01972952636
2129	0.01971500825
2130	0.01969986255
2131	0.01967999239
2132	0.01967955971
2133	0.01967885996
2134	0.01967139918
2135	0.01965514633
2136	0.01964004678
2137	0.01961437827
2138	0.01960414062
2139	0.01959024267
2140	0.01958418081
2141	0.01956920213
2142	0.0195593675
2143	0.01953834667
2144	0.01951695679
2145	0.0195000902
2146	0.01948836336
2147	0.01947975888
2148	0.01947211705
2149	0.01946628194
2150	0.01945170912
2151	0.01944464419
2152	0.0194388154
2153	0.01941631271
2154	0.01940057936
2155	0.01938805095
2156	0.01938677525
2157	0.0193744648
2158	0.01935817624
2159	0.01933070258
2160	0.01932004228
2161	0.01930975085
2162	0.01930806391
2163	0.01929664257
2164	0.01927378064
2165	0.0192592173
2166	0.01925084739
2167	0.01923993103
2168	0.01923157483
2169	0.01921926877
2170	0.01920374478
2171	0.01918708109
2172	0.01917428811
2173	0.019151277
2174	0.01914855416
2175	0.01913757767
2176	0.01911452887
2177	0.0191008138
2178	0.01909354666
2179	0.01908214838
2180	0.01905706547
2181	0.01904389795
2182	0.01903015448
2183	0.0190218399
2184	0.01901003669
2185	0.01899970579
2186	0.01899902904
2187	0.01898502235
2188	0.01896921567
2189	0.01896781796
2190	0.01896214075
2191	0.01895859736
2192	0.01895559358
2193	0.01895400881
2194	0.01894726637
2195	0.01893795944
2196	0.01892181025
2197	0.01890845715
2198	0.01889779339
2199	0.01889024808
2200	0.01887929819
2201	0.01887678172
2202	0.01886387108
2203	0.01885026473
2204	0.01883698358
2205	0.01881928516
2206	0.01881427838
2207	0.01881149943
2208	0.01879497771
2209	0.01879437753
2210	0.01878694307
2211	0.01877810428
2212	0.01877560961
2213	0.01876961952
2214	0.01876908167
2215	0.01874671682
2216	0.01874609922
2217	0.01874501304
2218	0.01874064074
2219	0.01873453594
2220	0.01872208987
2221	0.01870929633
2222	0.01868536645
2223	0.01866268822
2224	0.0186620576
2225	0.01864252523
2226	0.01863412389
2227	0.01863331176
2228	0.01861941524
2229	0.01859810952
2230	0.01859588585
2231	0.01858345185
2232	0.01857414597
2233	0.01855297163
2234	0.01855247597
2235	0.01854386842
2236	0.01851997681
2237	0.018513493
2238	0.01849178207
2239	0.01848942908
2240	0.01847488926
2241	0.01846303306
2242	0.01846022318
2243	0.0184519878
2244	0.01843933581
2245	0.01842986166
2246	0.01841927704
2247	0.01841859196
2248	0.01839643906
2249	0.01838988113
2250	0.01838921261
2251	0.01838123287
2252	0.01835906411
2253	0.01833941638
2254	0.01833487178
2255	0.01832982971
2256	0.01832912387
2257	0.01832845621
2258	0.0183246646
2259	0.01830852112
2260	0.01830793192
2261	0.01830245934
2262	0.01829326949
2263	0.01827967944
2264	0.01826892411
2265	0.01825626671
2266	0.01823782094
2267	0.01822183008
2268	0.01821643602
2269	0.01821526027
2270	0.01819050946
2271	0.01817996206
2272	0.018179386
2273	0.01817179296
2274	0.0181705955
2275	0.01815713713
2276	0.01815667117
2277	0.01815138472
2278	0.0181374119
2279	0.01812628559
2280	0.01811672803
2281	0.01810731444
2282	0.01809654397
2283	0.01809604353
2284	0.01808162815
2285	0.01806651057
2286	0.01806586206
2287	0.0180550226
2288	0.01804530341
2289	0.01803216026
2290	0.01802552037
2291	0.01801946754
2292	0.01800552032
2293	0.01800509917
2294	0.01799151927
2295	0.01798397382
2296	0.01798361381
2297	0.01797706714
2298	0.01795916568
2299	0.01794652865
2300	0.01794202898
2301	0.01793072122
2302	0.01792253514
2303	0.01791448436
2304	0.01791082394
2305	0.01790651163
2306	0.01790594058
2307	0.01789018143
2308	0.0178809603
2309	0.01785854235
2310	0.01785634246
2311	0.01784300658
2312	0.01781991114
2313	0.01781946613
2314	0.01780879575
2315	0.01779482713
2316	0.01779005854
2317	0.01777447142
2318	0.01776106286
2319	0.01774198566
2320	0.01773200581
2321	0.01771749112
2322	0.01770627057
2323	0.01769039327
2324	0.01768846843
2325	0.01767198112
2326	0.01766502722
2327	0.0176646149
2328	0.01764411704
2329	0.01762812225
2330	0.01761399946
2331	0.01759882383
2332	0.01757996199
2333	0.01757443412
2334	0.01755870625
2335	0.01754946737
2336	0.01754139273
2337	0.01753635732
2338	0.01753554969
2339	0.01752389989
2340	0.01751395418
2341	0.01750437942
2342	0.01749244802
2343	0.01749165123
2344	0.017490314
2345	0.01746718903
2346	0.01746081703
2347	0.01745190302
2348	0.01743447174
2349	0.01742760353
2350	0.01742679069
2351	0.01741509635
2352	0.01740428942
2353	0.01737935941
2354	0.01735866119
2355	0.01733884976
2356	0.01733484867
2357	0.01732630338
2358	0.01731705274
2359	0.017309966
2360	0.0172985315
2361	0.01728664382
2362	0.01727983302
2363	0.01726507182
2364	0.01725663585
2365	0.01725162484
2366	0.01723932776
2367	0.01722868509
2368	0.01722163202
2369	0.01721851602
2370	0.01720087679
2371	0.01718409894
2372	0.01717578431
2373	0.01716029452
2374	0.0171521929
2375	0.01714443236
2376	0.01712775144
2377	0.01711998808
2378	0.01711279985
2379	0.01709474653
2380	0.01707820527
2381	0.01706953895
2382	0.01705958156
2383	0.01705215518
2384	0.01704575524
2385	0.01703723646
2386	0.01702441233
2387	0.01701544864
2388	0.01701297051
2389	0.01700311918
2390	0.01699237928
2391	0.01698546113
2392	0.01697053542
2393	0.01696907611
2394	0.01695324883
2395	0.01694533142
2396	0.01694097957
2397	0.01693393031
2398	0.01690795031
2399	0.01690670707
2400	0.01688525204
2401	0.01687723374
2402	0.01687039041
2403	0.01685174776
2404	0.01684303356
2405	0.01684200259
2406	0.01682963659
2407	0.01682219666
2408	0.01681411344
2409	0.01681167165
2410	0.01680370976
2411	0.01679364119
2412	0.01678684347
2413	0.01677418361
2414	0.01677227652
2415	0.0167587672
2416	0.01675245165
2417	0.01674702808
2418	0.01673024799
2419	0.01671958952
2420	0.01671905521
2421	0.01671033004
2422	0.01669383794
2423	0.0166824074
2424	0.01666023227
2425	0.0166443244
2426	0.01663460714
2427	0.01662112277
2428	0.01661409678
2429	0.01660181434
2430	0.01659358503
2431	0.01658576145
2432	0.01658404143
2433	0.01657454568
2434	0.01656957781
2435	0.01656522789
2436	0.01655857193
2437	0.01655328438
2438	0.01655101634
2439	0.01654617431
2440	0.01653708675
2441	0.01651831396
2442	0.01651175906
2443	0.01650709695
2444	0.01650133555
2445	0.01648696225
2446	0.01648098142
2447	0.01646555633
2448	0.01645545786
2449	0.01644802438
2450	0.01643729652
2451	0.01643083752
2452	0.01641151203
2453	0.01640125102
2454	0.01639564769
2455	0.01639496914
2456	0.01638641524
2457	0.01637307404
2458	0.01635321622
2459	0.01633624552
2460	0.01632892518
2461	0.01632848547
2462	0.01632096947
2463	0.01631854295
2464	0.01630420752
2465	0.01628917438
2466	0.016276114
2467	0.0162706546
2468	0.01627001537
2469	0.01626881412
2470	0.01626086157
2471	0.01625694551
2472	0.01625365859
2473	0.01625068341
2474	0.01625027305
2475	0.01622898537
2476	0.01621891573
2477	0.01620868844
2478	0.0162023387
2479	0.01619419779
2480	0.0161705061
2481	0.01615727898
2482	0.01614296936
2483	0.01612661965
2484	0.01610984142
2485	0.01609619173
2486	0.01609254896
2487	0.01607887145
2488	0.01606666002
2489	0.01606620197
2490	0.0160573539
2491	0.01604806046
2492	0.01604775521
2493	0.01603142221
2494	0.01601353325
2495	0.01600055314
2496	0.01599179754
2497	0.01598063094
2498	0.01597062391
2499	0.01596043849
2500	0.01594840208
2501	0.01594137823
2502	0.01592825849
2503	0.01591284302
2504	0.01590745441
2505	0.01589873605
2506	0.01588780764
2507	0.01587444753
2508	0.01586712067
2509	0.01586678879
2510	0.01585329332
2511	0.01584750102
2512	0.01583288178
2513	0.01582267718
2514	0.0158213017
2515	0.01581038914
2516	0.01579677423
2517	0.01579225222
2518	0.0157855843
2519	0.01577113677
2520	0.0157478879
2521	0.01574718211
2522	0.015746635
2523	0.01574496379
2524	0.01573495746
2525	0.01572449722
2526	0.01571872385
2527	0.01570327168
2528	0.01569742695
2529	0.01568236208
2530	0.01568127743
2531	0.01567204043
2532	0.01565717793
2533	0.01563283614
2534	0.01562342524
2535	0.01561558201
2536	0.01560466454
2537	0.01560224649
2538	0.0155955842
2539	0.01558270668
2540	0.01556419268
2541	0.01554381648
2542	0.0155328688
2543	0.01551600767
2544	0.01550106874
2545	0.01550000551
2546	0.01548795009
2547	0.01548032495
2548	0.01545724724
2549	0.01543694009
2550	0.01542333479
2551	0.01541463599
2552	0.01539922799
2553	0.01539247075
2554	0.01539124024
2555	0.01538064129
2556	0.0153797762
2557	0.01537055521
2558	0.01537002788
2559	0.01536329805
2560	0.0153513803
2561	0.01534420781
2562	0.01533730915
2563	0.01531938992
2564	0.01531167913
2565	0.01531124646
2566	0.01530233566
2567	0.01528987877
2568	0.01528421453
2569	0.01527556257
2570	0.0152672153
2571	0.01525174674
2572	0.01523609403
2573	0.01523129143
2574	0.01521864794
2575	0.01521478209
2576	0.01521453484
2577	0.01520900489
2578	0.01519763008
2579	0.01519666764
2580	0.01519411761
2581	0.01518692758
2582	0.01516924252
2583	0.01515267874
2584	0.0151398479
2585	0.01513050924
2586	0.0151142912
2587	0.01510656793
2588	0.01510600584
2589	0.0150938475
2590	0.01508029486
2591	0.01507718819
2592	0.01506663616
2593	0.01505759368
2594	0.01505192464
2595	0.01504079817
2596	0.01504042648
2597	0.01503996124
2598	0.0150345031
2599	0.01502389299
2600	0.01501636728
2601	0.01500561908
2602	0.0149898369
2603	0.01497328967
2604	0.01496238179
2605	0.01495248443
2606	0.01494378891
2607	0.01493604496
2608	0.01493534073
2609	0.01493194115
2610	0.01492576178
2611	0.0149190667
2612	0.01489797396
2613	0.01489237153
2614	0.0148826439
2615	0.01488214077
2616	0.01488081291
2617	0.01487561584
2618	0.01486667399
2619	0.01485534734
2620	0.01483275754
2621	0.01482352723
2622	0.01481457931
2623	0.01479332795
2624	0.01477391112
2625	0.01476856515
2626	0.01476356171
2627	0.01475893581
2628	0.0147431539
2629	0.01473359403
2630	0.01473305859
2631	0.01472767087
2632	0.01471926783
2633	0.01471793707
2634	0.01470980164
2635	0.01470946619
2636	0.01469573713
2637	0.01469284226
2638	0.01468960341
2639	0.01468890348
2640	0.0146810546
2641	0.01467635099
2642	0.01466971901
2643	0.01465813545
2644	0.01465199048
2645	0.01463409435
2646	0.01461267568
2647	0.01460500423
2648	0.01459020377
2649	0.01458976975
2650	0.01458217816
2651	0.01457549132
2652	0.01457323691
2653	0.01456581428
2654	0.01455846471
2655	0.01454699349
2656	0.01453693226
2657	0.01453551026
2658	0.01452994809
2659	0.01452548805
2660	0.01451586451
2661	0.01451067504
2662	0.0145098178
2663	0.01450941046
2664	0.01450570137
2665	0.01448681034
2666	0.0144853148
2667	0.01447828207
2668	0.01447754574
2669	0.01445909999
2670	0.01445685666
2671	0.01445048793
2672	0.01444238004
2673	0.01444073334
2674	0.01442878402
2675	0.01441475115
2676	0.01440459748
2677	0.01439903279
2678	0.01439155065
2679	0.01437811184
2680	0.01436568517
2681	0.01435759141
2682	0.01434272066
2683	0.01433223565
2684	0.01432219345
2685	0.01432183789
2686	0.01430696955
2687	0.0142977041
2688	0.01429359929
2689	0.01428391911
2690	0.01426714503
2691	0.01424969605
2692	0.01424353346
2693	0.01423617171
2694	0.01423594177
2695	0.01422736295
2696	0.01421957557
2697	0.01420938355
2698	0.01420603669
2699	0.0141980516
2700	0.01418744124
2701	0.01417332409
2702	0.01415765084
2703	0.01414507904
2704	0.01413080009
2705	0.01412267277
2706	0.01411228227
2707	0.01411159128
2708	0.01410578517
2709	0.01409791136
2710	0.01409437145
2711	0.01407441635
2712	0.01405750195
2713	0.01404410947
2714	0.01403089506
2715	0.01402503658
2716	0.01402041582
2717	0.01400927479
2718	0.0140061479
2719	0.01399357487
2720	0.01398023762
2721	0.01396885756
2722	0.01396244526
2723	0.01395381258
2724	0.013944901
2725	0.01394455369
2726	0.01393511247
2727	0.01393327491
2728	0.01393241898
2729	0.01391367284
2730	0.01389869936
2731	0.01389083425
2732	0.01389054926
2733	0.01388308367
2734	0.0138786471
2735	0.01386464514
2736	0.01385352393
2737	0.0138471186
2738	0.01384029792
2739	0.01383195212
2740	0.01381887353
2741	0.01380225965
2742	0.01379344037
2743	0.01378354085
2744	0.01376952547
2745	0.01375694762
2746	0.01375470244
2747	0.01374364568
2748	0.01373053985
2749	0.01372551473
2750	0.01372488515
2751	0.01372446946
2752	0.01371631793
2753	0.01371443173
2754	0.01370420215
2755	0.01369513664
2756	0.01368270663
2757	0.01367206837
2758	0.01366570994
2759	0.01365782255
2760	0.01364903078
2761	0.01364431674
2762	0.0136439279
2763	0.01364129785
2764	0.0136347887
2765	0.01363075081
2766	0.01362921445
2767	0.01362733119
2768	0.01362037843
2769	0.01359980946
2770	0.01357985519
2771	0.01357095902
2772	0.01356141246
2773	0.01355414261
2774	0.01354965523
2775	0.01354022161
2776	0.01353307251
2777	0.01351178365
2778	0.0135112727
2779	0.01350002085
2780	0.01349970918
2781	0.01349000123
2782	0.01348102793
2783	0.01347077492
2784	0.01347039721
2785	0.01346721634
2786	0.01345927388
2787	0.01344709233
2788	0.01343454419
2789	0.01342394
2790	0.01341890291
2791	0.01340731227
2792	0.01340655672
2793	0.0134038997
2794	0.01339794814
2795	0.01338137571
2796	0.01337803709
2797	0.01337778121
2798	0.01337486821
2799	0.01336963343
2800	0.01336758094
2801	0.01335902498
2802	0.0133582118
2803	0.01334923289
2804	0.01333672345
2805	0.01333421061
2806	0.01332238236
2807	0.01331192458
2808	0.01329770301
2809	0.01328106087
2810	0.0132664937
2811	0.01326043582
2812	0.01325464547
2813	0.01324485113
2814	0.01324169443
2815	0.01323387222
2816	0.01323230819
2817	0.01322721471
2818	0.01322034067
2819	0.01321259968
2820	0.01320212666
2821	0.01318375908
2822	0.01318296661
2823	0.01317152713
2824	0.01315398072
2825	0.01314390187
2826	0.01313105616
2827	0.01313083592
2828	0.01312668281
2829	0.01311417975
2830	0.01310560267
2831	0.01310413878
2832	0.01308532276
2833	0.0130729875
2834	0.0130584896
2835	0.01304846105
2836	0.01304460946
2837	0.01303946596
2838	0.01303167369
2839	0.01302326887
2840	0.01302237666
2841	0.01300772572
2842	0.01300329981
2843	0.01299141939
2844	0.012987029
2845	0.01298619756
2846	0.0129850825
2847	0.01297781339
2848	0.01297537012
2849	0.01295846251
2850	0.01295057395
2851	0.01294742802
2852	0.01292662826
2853	0.01291795341
2854	0.01291380081
2855	0.0129133708
2856	0.0129048867
2857	0.01289772845
2858	0.01289282034
2859	0.01288398321
2860	0.012873024
2861	0.01286436476
2862	0.01286375156
2863	0.01285502107
2864	0.01283971153
2865	0.01283377825
2866	0.01283308485
2867	0.01282990115
2868	0.01281717263
2869	0.01281248347
2870	0.0128081473
2871	0.01280609663
2872	0.01280570061
2873	0.01280543943
2874	0.01280429829
2875	0.01280022989
2876	0.01279274523
2877	0.01278911867
2878	0.01277795476
2879	0.01276452337
2880	0.01275751885
2881	0.01274773935
2882	0.01273878013
2883	0.01273641781
2884	0.01272241251
2885	0.01270855049
2886	0.0127067607
2887	0.01269429885
2888	0.01269088321
2889	0.01268049907
2890	0.01266352899
2891	0.01266218241
2892	0.01265304886
2893	0.01264320172
2894	0.01264287492
2895	0.01263646789
2896	0.0126300961
2897	0.01262670646
2898	0.01261533452
2899	0.01261484282
2900	0.01259746624
2901	0.01259305932
